Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-B0-5092-01	8	21025751.0	21027942	4.0	-14.2877123795
TCGA-B0-5092-01	8	21028300.0	145232496	69845.0	0.0102619743897
TCGA-B0-5092-01	9	789932.0	132162453	63616.0	0.0388027692487
TCGA-B0-5092-01	9	132162470.0	132167952	2.0	-14.2877123795
TCGA-B0-5092-01	9	132169739.0	140938752	4298.0	0.0683706069959
TCGA-B0-5092-01	10	415240.0	95322044	55586.0	0.0201937230431
TCGA-B0-5092-01	10	95324503.0	95327429	3.0	3.46606253511
TCGA-B0-5092-01	10	95327757.0	135225087	25122.0	0.0173605949899
TCGA-B0-5092-01	11	456120.0	134142530	77086.0	0.0351495754559
TCGA-B0-5092-01	12	889902.0	133161346	73815.0	0.168397116741
TCGA-B0-5092-01	13	19450806.0	40015545	12978.0	-0.263965626101
TCGA-B0-5092-01	13	40021077.0	40021656	2.0	-14.2877123795
TCGA-B0-5092-01	13	40025867.0	114987458	43557.0	-0.28180672592
TCGA-B0-5092-01	14	20501368.0	53388670	17159.0	-0.913737864219
TCGA-B0-5092-01	14	53389250.0	53390620	3.0	2.08469669162
TCGA-B0-5092-01	14	53391565.0	105988038	32137.0	-0.913737864219
TCGA-B0-5092-01	15	23687685.0	101884307	44456.0	0.0345870162774
TCGA-B0-5092-01	16	653459.0	62768386	24332.0	0.188469352124
TCGA-B0-5092-01	16	62772128.0	62776191	8.0	-14.2877123795
TCGA-B0-5092-01	16	62778239.0	89379936	16374.0	0.192935574122
TCGA-B0-5092-01	17	987221.0	80917016	36921.0	0.06198786304
TCGA-B0-5092-01	18	329586.0	77109240	42574.0	-0.233184841302
TCGA-B0-5092-01	19	284018.0	58878226	23900.0	0.0514026786066
TCGA-B0-5092-01	20	455764.0	62219837	37191.0	0.0580938471705
TCGA-B0-5092-01	21	15347621.0	40387084	16194.0	0.012535995996
TCGA-B0-5092-01	21	40388058.0	40388273	2.0	-14.2877123795
TCGA-B0-5092-01	21	40390139.0	44157187	2902.0	0.0494473312748
TCGA-B0-5092-01	21	44157246.0	44158720	3.0	-14.2877123795
TCGA-B0-5092-01	21	44161262.0	47678774	1440.0	0.0530773377703
TCGA-B0-5092-01	22	17423930.0	49331012	16884.0	-0.235414077261
TCGA-B0-5092-01	23	3157107.0	154905589	63649.0	0.00171362412035
TCGA-B0-5094-01	1	3218610.0	72264398	39103.0	0.0378692604785
TCGA-B0-5094-01	1	72265186.0	72378713	40.0	-1.06525396343
TCGA-B0-5094-01	1	72381596.0	72449938	35.0	-2.09756695895
TCGA-B0-5094-01	1	72454898.0	72481005	25.0	-1.12173733048
TCGA-B0-5094-01	1	72481812.0	247813706	89780.0	0.0406140422864
TCGA-B0-5094-01	2	484222.0	68378672	39769.0	0.0378692604785
TCGA-B0-5094-01	2	68379038.0	68381830	4.0	-2.54492698085
TCGA-B0-5094-01	2	68381852.0	141799051	33533.0	0.0320855075385
TCGA-B0-5094-01	2	141799667.0	141846889	32.0	-0.55221344225
TCGA-B0-5094-01	2	141848910.0	142135393	162.0	-2.44308055831
TCGA-B0-5094-01	2	142138062.0	142213886	58.0	-0.453369033505
TCGA-B0-5094-01	2	142214809.0	164371597	12677.0	0.025280433293
TCGA-B0-5094-01	2	164372532.0	164373280	2.0	-2.24146163269
TCGA-B0-5094-01	2	164373785.0	166369795	1097.0	0.0228165738332
TCGA-B0-5094-01	2	166374932.0	166374968	2.0	-2.4743335038
TCGA-B0-5094-01	2	166375383.0	169584103	2008.0	0.0283222256512
TCGA-B0-5094-01	2	169587361.0	169588195	3.0	-2.17427079889
TCGA-B0-5094-01	2	169588881.0	202422866	17767.0	0.0304937201107
TCGA-B0-5094-01	2	202423395.0	202423704	3.0	1.46585808955
TCGA-B0-5094-01	2	202426707.0	242476062	24004.0	0.0361348851941
TCGA-B0-5094-01	3	2212571.0	90417948	50779.0	-0.813825208553
TCGA-B0-5094-01	3	90418659.0	96538553	1410.0	-0.293693744545
TCGA-B0-5094-01	3	96543692.0	96564061	17.0	-1.97122363237
TCGA-B0-5094-01	3	96579088.0	134537888	21687.0	-0.321559132122
TCGA-B0-5094-01	3	134543661.0	134546395	5.0	-2.85765251935
TCGA-B0-5094-01	3	134548875.0	135509978	634.0	-0.309011299091
TCGA-B0-5094-01	3	135510356.0	144111172	4419.0	0.302120021143
TCGA-B0-5094-01	3	144112161.0	144120914	3.0	-2.8285594933
TCGA-B0-5094-01	3	144121619.0	197538677	27225.0	0.302805256343
TCGA-B0-5094-01	4	1053934.0	60278804	32873.0	0.043068538907
TCGA-B0-5094-01	4	60304331.0	60348627	29.0	-1.55534778701
TCGA-B0-5094-01	4	60353176.0	60398800	28.0	-0.0182472675169
TCGA-B0-5094-01	4	60400848.0	60403358	6.0	0.640456420637
TCGA-B0-5094-01	4	60413421.0	60564622	111.0	-0.00568535376391
TCGA-B0-5094-01	4	60564866.0	60578593	9.0	0.739904100271
TCGA-B0-5094-01	4	60578863.0	80418631	10535.0	0.0273085154628
TCGA-B0-5094-01	4	80425028.0	80425343	4.0	-2.0191881097
TCGA-B0-5094-01	4	80425739.0	188763651	59015.0	0.033387475732
TCGA-B0-5094-01	5	914233.0	36594169	21100.0	0.545341344919
TCGA-B0-5094-01	5	36594400.0	36594471	2.0	-1.95370591731
TCGA-B0-5094-01	5	36599385.0	88383004	26116.0	0.525876546159
TCGA-B0-5094-01	5	88385650.0	88393124	7.0	-0.589310806002
TCGA-B0-5094-01	5	88393385.0	95197109	3456.0	0.522845940124
TCGA-B0-5094-01	5	95198110.0	95198353	4.0	-0.741249061754
TCGA-B0-5094-01	5	95200112.0	114756455	10310.0	0.520736786321
TCGA-B0-5094-01	5	114756637.0	114756862	5.0	-1.48761711836
TCGA-B0-5094-01	5	114759078.0	180360469	39409.0	0.52574481258
TCGA-B0-5094-01	6	1014281.0	134697015	74838.0	0.0286118166564
TCGA-B0-5094-01	6	134697377.0	134697440	2.0	-2.6345562889
TCGA-B0-5094-01	6	134697996.0	147905544	7883.0	0.0223816396181
TCGA-B0-5094-01	6	147905884.0	148099310	147.0	-0.869296523399
TCGA-B0-5094-01	6	148099569.0	170903919	13500.0	0.0310726146881
TCGA-B0-5094-01	7	705284.0	18906541	9172.0	0.870096442143
TCGA-B0-5094-01	7	18906896.0	157721803	71844.0	0.516780113773
TCGA-B0-5094-01	7	157724448.0	157724479	2.0	-2.20884533059
TCGA-B0-5094-01	7	157727292.0	158385118	215.0	0.543765457153
TCGA-B0-5094-01	8	617667.0	36235570	21071.0	-0.831363138536
TCGA-B0-5094-01	8	36238083.0	36442149	2.0	-0.0934690731085
TCGA-B0-5094-01	8	36444210.0	36638480	109.0	0.54547265037
TCGA-B0-5094-01	8	36642340.0	120017703	44441.0	0.0310726146881
TCGA-B0-5094-01	8	120021037.0	120021049	2.0	-4.45217310868
TCGA-B0-5094-01	8	120021164.0	145232496	15792.0	0.0393140828254
TCGA-B0-5094-01	9	789932.0	33921933	20421.0	-0.805181681266
TCGA-B0-5094-01	9	33921977.0	33922103	2.0	-14.2877123795
TCGA-B0-5094-01	9	33923773.0	101094999	22934.0	-0.792438446199
TCGA-B0-5094-01	9	101095620.0	101097909	4.0	-14.2877123795
TCGA-B0-5094-01	9	101098689.0	125300253	16446.0	-0.782065265437
TCGA-B0-5094-01	9	125300796.0	125317485	10.0	-2.36548103016
TCGA-B0-5094-01	9	125317571.0	140938752	8060.0	-0.808780353165
TCGA-B0-5094-01	10	415240.0	135225087	80766.0	0.0229615428661
TCGA-B0-5094-01	11	456120.0	56608393	30806.0	0.0401807625066
TCGA-B0-5094-01	11	56622717.0	56622909	2.0	-2.64803283046
TCGA-B0-5094-01	11	56623156.0	84203688	14105.0	0.0283222256512
TCGA-B0-5094-01	11	84204585.0	134142530	32194.0	-0.347723374741
TCGA-B0-5094-01	12	889902.0	133161346	73856.0	0.512688790962
TCGA-B0-5094-01	13	19450806.0	103122155	48962.0	-0.797816832498
TCGA-B0-5094-01	13	103129057.0	103276115	113.0	-6.59091120928
TCGA-B0-5094-01	13	103276175.0	114987458	7440.0	-0.820142349306
TCGA-B0-5094-01	14	20501368.0	105988038	49301.0	-0.810040831397
TCGA-B0-5094-01	15	23687685.0	77513679	30204.0	0.0411916864094
TCGA-B0-5094-01	15	77515563.0	77544139	11.0	-1.43344018479
TCGA-B0-5094-01	15	77545108.0	101884307	14269.0	0.049127098233
TCGA-B0-5094-01	16	653459.0	56820640	20701.0	0.0429241922747
TCGA-B0-5094-01	16	56823058.0	56856971	19.0	0.639939161931
TCGA-B0-5094-01	16	56857671.0	89379936	20013.0	0.0436458810747
TCGA-B0-5094-01	17	987221.0	80917016	36945.0	0.024845729335
TCGA-B0-5094-01	18	329586.0	63733078	35922.0	0.0780146117338
TCGA-B0-5094-01	18	63733094.0	77109240	6673.0	-0.749548951817
TCGA-B0-5094-01	19	284018.0	1025304	116.0	0.118535770382
TCGA-B0-5094-01	19	1025362.0	1025540	2.0	-1.7515321725
TCGA-B0-5094-01	19	1033199.0	11747768	3855.0	0.137679609944
TCGA-B0-5094-01	19	11748343.0	11748692	2.0	-2.16723935255
TCGA-B0-5094-01	19	11753833.0	29860924	6271.0	0.153082249423
TCGA-B0-5094-01	19	29861300.0	29865081	6.0	-0.809320498162
TCGA-B0-5094-01	19	29865345.0	58878226	13664.0	0.160131667837
TCGA-B0-5094-01	20	455764.0	62219837	37230.0	0.542583271727
TCGA-B0-5094-01	21	15347621.0	47678774	20556.0	0.0424911257514
TCGA-B0-5094-01	22	17423930.0	49331012	16905.0	-0.137871407352
TCGA-B0-5094-01	23	3157107.0	9385256	1331.0	0.0197711793348
TCGA-B0-5094-01	23	9387424.0	9387588	2.0	-14.2877123795
TCGA-B0-5094-01	23	9388108.0	22262846	6467.0	0.00465966280193
TCGA-B0-5094-01	23	22264088.0	22264645	2.0	-14.2877123795
TCGA-B0-5094-01	23	22264807.0	38069391	7606.0	0.00349518892634
TCGA-B0-5094-01	23	38071662.0	38071812	3.0	-14.2877123795
TCGA-B0-5094-01	23	38071895.0	154905589	48192.0	0.00145665119653
TCGA-B0-5095-01	1	3218610.0	57691171	29216.0	-0.0227948318509
TCGA-B0-5095-01	1	57697059.0	57697089	2.0	-14.2877123795
TCGA-B0-5095-01	1	57697723.0	226245844	85890.0	0.151099265153
TCGA-B0-5095-01	1	226253127.0	226254036	3.0	-14.2877123795
TCGA-B0-5095-01	1	226254091.0	247813706	13763.0	0.0713772519124
TCGA-B0-5095-01	2	484222.0	19775234	12356.0	0.0727333610579
TCGA-B0-5095-01	2	19775605.0	19776038	2.0	-14.2877123795
TCGA-B0-5095-01	2	19778016.0	171788913	78379.0	0.0843628342498
TCGA-B0-5095-01	2	171789616.0	172172864	202.0	-0.645561865188
TCGA-B0-5095-01	2	172172878.0	175530527	2154.0	0.1103823815
TCGA-B0-5095-01	2	175531411.0	242476062	37908.0	-0.725796692588
TCGA-B0-5095-01	3	2212571.0	47867727	26812.0	-0.786393281639
TCGA-B0-5095-01	3	47868564.0	47880200	4.0	-14.2877123795
TCGA-B0-5095-01	3	47880812.0	95010304	24557.0	-0.768825424976
TCGA-B0-5095-01	3	95012333.0	96426780	725.0	0.121027138267
TCGA-B0-5095-01	3	96427338.0	99901829	1817.0	-0.736963790028
TCGA-B0-5095-01	3	99903781.0	197538677	52212.0	0.0594086257329
TCGA-B0-5095-01	4	1053934.0	8536360	4173.0	-0.332618649341
TCGA-B0-5095-01	4	8537141.0	8551819	14.0	-3.61320457828
TCGA-B0-5095-01	4	8552615.0	38321682	18856.0	-0.292821484414
TCGA-B0-5095-01	4	38325036.0	38325062	2.0	-14.2877123795
TCGA-B0-5095-01	4	38325447.0	66565801	13110.0	-0.279085258512
TCGA-B0-5095-01	4	66567056.0	66567198	3.0	-14.2877123795
TCGA-B0-5095-01	4	66568768.0	114004177	26296.0	-0.265438161653
TCGA-B0-5095-01	4	114005209.0	114005386	3.0	-14.2877123795
TCGA-B0-5095-01	4	114005646.0	188763651	40081.0	-0.264805558608
TCGA-B0-5095-01	5	914233.0	55972578	29541.0	0.642961910229
TCGA-B0-5095-01	5	55975990.0	59570629	2350.0	-0.69580780687
TCGA-B0-5095-01	5	59576835.0	62592751	1692.0	0.643607629181
TCGA-B0-5095-01	5	63182543.0	81962842	10204.0	-0.750208792552
TCGA-B0-5095-01	5	81976414.0	82129106	125.0	0.57162697636
TCGA-B0-5095-01	5	82132178.0	84627904	1383.0	-0.721824078621
TCGA-B0-5095-01	5	84634775.0	86736566	1038.0	0.649626894439
TCGA-B0-5095-01	5	86744766.0	91286108	2319.0	-0.726194404616
TCGA-B0-5095-01	5	91286351.0	119326763	14972.0	0.645328790446
TCGA-B0-5095-01	5	119328170.0	120293585	528.0	-0.715880456226
TCGA-B0-5095-01	5	120473771.0	180360469	36191.0	0.76751513752
TCGA-B0-5095-01	6	1014281.0	170903919	96301.0	0.0656727847023
TCGA-B0-5095-01	7	705284.0	156123245	80087.0	0.144274865874
TCGA-B0-5095-01	7	156127964.0	156128006	2.0	2.76952707818
TCGA-B0-5095-01	7	156135742.0	158385118	1086.0	0.0900209640816
TCGA-B0-5095-01	8	617667.0	139040289	78846.0	0.0935166393396
TCGA-B0-5095-01	8	139041545.0	139042727	7.0	-14.2877123795
TCGA-B0-5095-01	8	139042771.0	145232496	2517.0	0.061589416584
TCGA-B0-5095-01	9	789932.0	140938752	67831.0	-0.663963558885
TCGA-B0-5095-01	10	415240.0	135225087	80701.0	0.103971890333
TCGA-B0-5095-01	11	456120.0	119773432	67096.0	0.0956651836468
TCGA-B0-5095-01	11	119774225.0	119784133	5.0	-14.2877123795
TCGA-B0-5095-01	11	119784660.0	128070875	5958.0	0.0937853172418
TCGA-B0-5095-01	11	128076442.0	128076596	3.0	-14.2877123795
TCGA-B0-5095-01	11	128077050.0	134142530	3991.0	0.0854416498463
TCGA-B0-5095-01	12	889902.0	74088247	39390.0	0.409211013146
TCGA-B0-5095-01	12	74089878.0	81884044	4900.0	-0.229367359317
TCGA-B0-5095-01	12	81884092.0	82345086	263.0	0.421194863116
TCGA-B0-5095-01	12	82354282.0	133161346	29236.0	-0.250621857508
TCGA-B0-5095-01	13	19450806.0	108364927	52548.0	-0.365876676853
TCGA-B0-5095-01	13	108367050.0	108367277	2.0	-14.2877123795
TCGA-B0-5095-01	13	108367455.0	114987458	3954.0	-0.411524017455
TCGA-B0-5095-01	14	20501368.0	105988038	49319.0	0.0159030620694
TCGA-B0-5095-01	15	23687685.0	101884307	44416.0	-0.271140145152
TCGA-B0-5095-01	16	653459.0	89379936	40697.0	0.115710888319
TCGA-B0-5095-01	17	987221.0	47996236	19393.0	0.0924416134534
TCGA-B0-5095-01	17	47998936.0	47999993	2.0	-14.2877123795
TCGA-B0-5095-01	17	48000110.0	65238751	9659.0	0.112248757707
TCGA-B0-5095-01	17	65248312.0	65256894	3.0	-14.2877123795
TCGA-B0-5095-01	17	65259910.0	77298953	6484.0	0.100224186128
TCGA-B0-5095-01	17	77302088.0	77303823	2.0	2.27297040666
TCGA-B0-5095-01	17	77305699.0	80004050	976.0	0.0683909752338
TCGA-B0-5095-01	17	80004928.0	80005032	2.0	-14.2877123795
TCGA-B0-5095-01	17	80008392.0	80917016	374.0	0.0732755794958
TCGA-B0-5095-01	18	329586.0	77109240	42572.0	-0.0131983363273
TCGA-B0-5095-01	19	284018.0	44072326	17640.0	0.079772194068
TCGA-B0-5095-01	19	44072880.0	44074212	3.0	-14.2877123795
TCGA-B0-5095-01	19	44075636.0	58878226	6253.0	0.0711059334814
TCGA-B0-5095-01	20	455764.0	34428495	18975.0	0.232494472057
TCGA-B0-5095-01	20	34436036.0	34441355	4.0	-14.2877123795
TCGA-B0-5095-01	20	34448145.0	62219837	18224.0	0.247386801872
TCGA-B0-5095-01	21	15347621.0	44319095	19196.0	0.114912395467
TCGA-B0-5095-01	21	44320671.0	44332583	6.0	-14.2877123795
TCGA-B0-5095-01	21	44340544.0	47678774	1344.0	0.0770675127556
TCGA-B0-5095-01	22	17423930.0	48694866	16393.0	0.0762554846651
TCGA-B0-5095-01	22	48696659.0	48696697	2.0	-14.2877123795
TCGA-B0-5095-01	22	48697257.0	49331012	497.0	0.0692058016461
TCGA-B0-5095-01	23	3157107.0	21801572	7477.0	0.00670974087307
TCGA-B0-5095-01	23	21802254.0	21804491	3.0	-14.2877123795
TCGA-B0-5095-01	23	21805684.0	29892302	4412.0	-0.00252133193444
TCGA-B0-5095-01	23	29893117.0	29898131	3.0	-14.2877123795
TCGA-B0-5095-01	23	29899455.0	97603698	25411.0	0.000839814807245
TCGA-B0-5095-01	23	97605844.0	97608294	2.0	-14.2877123795
TCGA-B0-5095-01	23	97608981.0	98718612	573.0	0.0256127390572
TCGA-B0-5095-01	23	98721339.0	98724368	4.0	-14.2877123795
TCGA-B0-5095-01	23	98724618.0	154905589	25541.0	-0.00112024217129
TCGA-B0-5096-01	1	3218610.0	16176764	6992.0	0.0487451684628
TCGA-B0-5096-01	1	16181392.0	16476323	109.0	0.469643393652
TCGA-B0-5096-01	1	16483544.0	110293672	54033.0	0.0238046656702
TCGA-B0-5096-01	1	110295049.0	110483917	130.0	0.546200247122
TCGA-B0-5096-01	1	110483992.0	120523902	6368.0	0.0274474004925
TCGA-B0-5096-01	1	120523955.0	238855281	55996.0	0.889589018469
TCGA-B0-5096-01	1	238855638.0	238864573	6.0	-1.18430825279
TCGA-B0-5096-01	1	238866941.0	247813706	5247.0	0.892480334532
TCGA-B0-5096-01	2	484222.0	85332445	48902.0	0.000919670177527
TCGA-B0-5096-01	2	85332460.0	85333406	2.0	-14.2877123795
TCGA-B0-5096-01	2	85333976.0	228468288	73945.0	-0.00575546089102
TCGA-B0-5096-01	2	228468455.0	228469679	4.0	-14.2877123795
TCGA-B0-5096-01	2	228476349.0	242476062	8118.0	0.0222093452974
TCGA-B0-5096-01	3	2212571.0	3760532	967.0	-0.0122170477718
TCGA-B0-5096-01	3	3767199.0	14896445	6687.0	-0.921271539011
TCGA-B0-5096-01	3	14902744.0	14902928	2.0	-14.2877123795
TCGA-B0-5096-01	3	14905986.0	35777700	12218.0	-0.920579428754
TCGA-B0-5096-01	3	35778908.0	35779750	3.0	-14.2877123795
TCGA-B0-5096-01	3	35781762.0	72590013	21732.0	-0.89821321378
TCGA-B0-5096-01	3	72593310.0	171787771	51274.0	0.00321739774863
TCGA-B0-5096-01	3	171791223.0	171792116	3.0	-14.2877123795
TCGA-B0-5096-01	3	171792713.0	197538677	13163.0	0.00413591049334
TCGA-B0-5096-01	4	1053934.0	58508078	31861.0	0.00390631325322
TCGA-B0-5096-01	4	58508097.0	58508175	3.0	-14.2877123795
TCGA-B0-5096-01	4	58512339.0	60042050	815.0	-0.00115005384512
TCGA-B0-5096-01	4	60042214.0	60042556	3.0	-14.2877123795
TCGA-B0-5096-01	4	60045230.0	187979306	69336.0	-0.00921498562765
TCGA-B0-5096-01	4	187979712.0	187979820	2.0	-14.2877123795
TCGA-B0-5096-01	4	187980711.0	188763651	489.0	0.0192439772628
TCGA-B0-5096-01	5	914233.0	41621693	24147.0	0.00298771796856
TCGA-B0-5096-01	5	41624979.0	41646946	20.0	-14.2877123795
TCGA-B0-5096-01	5	41653329.0	52431670	3108.0	0.0190157301583
TCGA-B0-5096-01	5	52432864.0	52434066	2.0	-14.2877123795
TCGA-B0-5096-01	5	52434221.0	55795199	2058.0	0.00826513939572
TCGA-B0-5096-01	5	55796172.0	55796227	2.0	-14.2877123795
TCGA-B0-5096-01	5	55796319.0	55896081	92.0	0.103007033852
TCGA-B0-5096-01	5	55896258.0	55897590	8.0	1.1817773022
TCGA-B0-5096-01	5	55897825.0	56934026	654.0	0.0353979643527
TCGA-B0-5096-01	5	56935021.0	56936845	2.0	-14.2877123795
TCGA-B0-5096-01	5	56937281.0	180360469	70189.0	0.00666012020155
TCGA-B0-5096-01	6	1014281.0	103343094	56321.0	0.00114953597349
TCGA-B0-5096-01	6	103354385.0	103355660	5.0	-14.2877123795
TCGA-B0-5096-01	6	103357748.0	170903919	39917.0	-0.0321667542606
TCGA-B0-5096-01	7	705284.0	4582019	1443.0	0.582462502715
TCGA-B0-5096-01	7	4583268.0	4585110	2.0	-14.2877123795
TCGA-B0-5096-01	7	4585142.0	24035127	10719.0	0.522483586986
TCGA-B0-5096-01	7	24039878.0	24040383	2.0	-14.2877123795
TCGA-B0-5096-01	7	24040817.0	24829445	662.0	0.546200247122
TCGA-B0-5096-01	7	24831960.0	24832455	2.0	-14.2877123795
TCGA-B0-5096-01	7	24833151.0	33505298	5531.0	0.542417938667
TCGA-B0-5096-01	7	33506549.0	33506780	3.0	-14.2877123795
TCGA-B0-5096-01	7	33506906.0	38038678	3191.0	0.526480907234
TCGA-B0-5096-01	7	38039819.0	38064960	20.0	-14.2877123795
TCGA-B0-5096-01	7	38065999.0	70116058	14746.0	0.539767538213
TCGA-B0-5096-01	7	70120465.0	70120517	2.0	-14.2877123795
TCGA-B0-5096-01	7	70120944.0	158385118	44847.0	0.528762733403
TCGA-B0-5096-01	8	617667.0	145232496	81337.0	0.00574251404149
TCGA-B0-5096-01	9	789932.0	8260602	4480.0	-0.914361032608
TCGA-B0-5096-01	9	8260927.0	8262271	3.0	-14.2877123795
TCGA-B0-5096-01	9	8262469.0	140938752	63266.0	-0.852194172213
TCGA-B0-5096-01	10	415240.0	48654363	28202.0	-0.00944578779933
TCGA-B0-5096-01	10	49397232.0	49642146	161.0	0.554504934805
TCGA-B0-5096-01	10	49642210.0	50872246	1008.0	-0.0131414723726
TCGA-B0-5096-01	10	50872402.0	50872912	2.0	-14.2877123795
TCGA-B0-5096-01	10	50873591.0	135225087	51267.0	-0.00207047022324
TCGA-B0-5096-01	11	456120.0	10371677	5283.0	0.00918184144791
TCGA-B0-5096-01	11	10373238.0	10373498	2.0	2.38454345664
TCGA-B0-5096-01	11	10374576.0	13781988	2825.0	0.0335828532817
TCGA-B0-5096-01	11	13783230.0	13783576	2.0	-14.2877123795
TCGA-B0-5096-01	11	13785715.0	112936226	54136.0	0.0133029444712
TCGA-B0-5096-01	11	112936329.0	112941058	3.0	-14.2877123795
TCGA-B0-5096-01	11	112943160.0	129443144	11891.0	0.0263095997852
TCGA-B0-5096-01	11	129443834.0	129444010	2.0	-14.2877123795
TCGA-B0-5096-01	11	129445942.0	131989896	1782.0	0.0455842621108
TCGA-B0-5096-01	11	131990327.0	131991325	2.0	-14.2877123795
TCGA-B0-5096-01	11	131992399.0	134142530	1097.0	0.0153610133148
TCGA-B0-5096-01	12	889902.0	26284946	14944.0	0.0107852806138
TCGA-B0-5096-01	12	26285006.0	26615927	249.0	0.529522962136
TCGA-B0-5096-01	12	26618129.0	133161346	58568.0	0.029039477084
TCGA-B0-5096-01	13	19450806.0	114987458	56479.0	-0.0414995382615
TCGA-B0-5096-01	14	20501368.0	105988038	49202.0	-0.905068972157
TCGA-B0-5096-01	15	23687685.0	101884307	44420.0	0.0304033312342
TCGA-B0-5096-01	16	653459.0	8795869	3793.0	0.0226652521549
TCGA-B0-5096-01	16	8797608.0	8914905	134.0	0.561847190498
TCGA-B0-5096-01	16	8925726.0	30488927	9387.0	0.0406093102152
TCGA-B0-5096-01	16	30546488.0	30790463	91.0	0.50567537294
TCGA-B0-5096-01	16	30802427.0	89379936	27284.0	0.0208411392297
TCGA-B0-5096-01	17	987221.0	80917016	36901.0	0.0276749002901
TCGA-B0-5096-01	18	329586.0	5275277	2518.0	0.0367584602102
TCGA-B0-5096-01	18	5282442.0	5282665	2.0	-14.2877123795
TCGA-B0-5096-01	18	5290198.0	28608794	11559.0	0.0467136002024
TCGA-B0-5096-01	18	28610506.0	28612229	2.0	-14.2877123795
TCGA-B0-5096-01	18	28614890.0	43075057	8741.0	0.0335828532817
TCGA-B0-5096-01	18	43077561.0	43078651	2.0	-14.2877123795
TCGA-B0-5096-01	18	43080156.0	77109240	19701.0	0.0215253333313
TCGA-B0-5096-01	19	284018.0	58878226	23888.0	0.00964006939576
TCGA-B0-5096-01	20	455764.0	62219837	37163.0	0.0344905684611
TCGA-B0-5096-01	21	15347621.0	47678774	20516.0	-0.0489907137521
TCGA-B0-5096-01	22	17423930.0	49154381	16777.0	0.0342636696117
TCGA-B0-5096-01	22	49155087.0	49155155	2.0	-14.2877123795
TCGA-B0-5096-01	22	49155329.0	49331012	101.0	0.104111819864
TCGA-B0-5096-01	23	3157107.0	22262846	7797.0	0.00597194644809
TCGA-B0-5096-01	23	22264088.0	22264645	2.0	-14.2877123795
TCGA-B0-5096-01	23	22264807.0	70370244	19275.0	0.00505409328372
TCGA-B0-5096-01	23	70374222.0	70377669	3.0	-14.2877123795
TCGA-B0-5096-01	23	70377823.0	82248504	4348.0	-0.0251897099305
TCGA-B0-5096-01	23	82251377.0	82256007	7.0	-14.2877123795
TCGA-B0-5096-01	23	82257157.0	154905589	32176.0	-0.00161022053201
TCGA-B0-5097-01	1	3218610.0	247813706	128958.0	0.0908166105844
TCGA-B0-5097-01	2	484222.0	191325909	101545.0	0.0967986935367
TCGA-B0-5097-01	2	191331027.0	191331351	2.0	-14.2877123795
TCGA-B0-5097-01	2	191334031.0	206112444	7570.0	0.0913373983571
TCGA-B0-5097-01	2	206115788.0	206118484	5.0	-14.2877123795
TCGA-B0-5097-01	2	206122194.0	213792627	4578.0	0.0704148647187
TCGA-B0-5097-01	2	213793411.0	213793442	2.0	-14.2877123795
TCGA-B0-5097-01	2	213793682.0	242476062	17394.0	0.115169578052
TCGA-B0-5097-01	3	2212571.0	3512275	736.0	-0.891320175258
TCGA-B0-5097-01	3	3512989.0	3513246	2.0	-14.2877123795
TCGA-B0-5097-01	3	3513690.0	4400031	365.0	-0.872239026224
TCGA-B0-5097-01	3	4400084.0	4578306	170.0	-2.1991857904
TCGA-B0-5097-01	3	4581550.0	75849632	42262.0	-0.862769722252
TCGA-B0-5097-01	3	75855018.0	197538677	62681.0	0.299643601426
TCGA-B0-5097-01	4	1053934.0	188763651	102599.0	-0.0454099743133
TCGA-B0-5097-01	5	914233.0	4883953	2554.0	0.13978371942
TCGA-B0-5097-01	5	4884205.0	4885009	2.0	-14.2877123795
TCGA-B0-5097-01	5	4885068.0	5257233	370.0	0.150726452717
TCGA-B0-5097-01	5	5257454.0	5259764	4.0	-14.2877123795
TCGA-B0-5097-01	5	5262902.0	180360469	97453.0	0.119289778135
TCGA-B0-5097-01	6	1014281.0	170903919	96348.0	-0.0127653567751
TCGA-B0-5097-01	7	705284.0	135385376	69353.0	0.0777590940251
TCGA-B0-5097-01	7	135385987.0	135386145	2.0	-14.2877123795
TCGA-B0-5097-01	7	135391997.0	158385118	11846.0	0.0701521423422
TCGA-B0-5097-01	8	617667.0	47464065	24708.0	-0.464068789157
TCGA-B0-5097-01	8	47465443.0	145232496	56711.0	0.438543224034
TCGA-B0-5097-01	9	789932.0	112560114	50996.0	-0.18272282296
TCGA-B0-5097-01	9	112561486.0	112562588	2.0	-14.2877123795
TCGA-B0-5097-01	9	112569140.0	115728417	2045.0	-0.165158599012
TCGA-B0-5097-01	9	115735911.0	115741023	2.0	-14.2877123795
TCGA-B0-5097-01	9	115741105.0	140938752	14885.0	-0.193624805696
TCGA-B0-5097-01	10	415240.0	95322044	55601.0	0.0180751780694
TCGA-B0-5097-01	10	95324503.0	95327429	3.0	3.09452096701
TCGA-B0-5097-01	10	95327757.0	135225087	25133.0	0.0234432821394
TCGA-B0-5097-01	11	456120.0	27229702	17228.0	0.0466501179053
TCGA-B0-5097-01	11	27230199.0	27230906	2.0	-14.2877123795
TCGA-B0-5097-01	11	27232242.0	134142530	59876.0	0.0410697849965
TCGA-B0-5097-01	12	889902.0	47526730	24121.0	0.10716613167
